0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
-5.147173579266251;0.3092829118767406;-0.006389730361949761;-0.5179490744516182;0.10348460273116768;0.11300533546841995;-0.7132333150256466;-0.45632578619588776;0.03759323678764462;-0.03559702974279049;-0.625490946194102;-1.0959403500087732;-0.9335814503190504;-0.27001944878486783;0.273231269779212;0.5496302061614431;-0.32079273553565857;1.1222292357455101;-0.3971393231546843;0.08714599197887435;0.9262582245900048;-0.06512340953257506;-0.6758703078076997;-0.16983105664301343;-1.8352918979682515;-0.9027041271450191
0.6258331047454956;1.9238808080738397;-0.3603926294834278;0.07755951910321142;-0.7118859694395084;-0.6277171899301182;0.7207226751267315;-1.829393401790006;-0.7117616061959804;0.4786679187868857;-0.4950152507419514;-0.8287829140091166;0.637338536974893;0.5282892163076007;-0.6873360350661638;0.561663597473815;-0.9138231876735826;-1.0093576680018828;-0.1744090054846876;0.26590009237530904;0.31798603427138666;-0.6833318716487375;-0.42527241404495975;0.38015646304083794;0.2735743595605827;-0.8370146647944504
-3.7082735792662516;0.39337871954082515;0.16873941585419883;-0.6528568145474235;-1.18570686517856;-0.6883551578888446;0.4265650847351794;0.16707137037759853;-1.5618294552582654;-1.1263730282004738;-0.6053579041364631;0.5344861954905736;0.12523742717766334;-1.0327001337273651;0.010306540691472913;-0.49536113441061697;0.5159306213512442;-0.35953345243495;-0.17004203716665642;0.06574971137703932;-1.1540579524227526;-0.12112366867853859;-0.32429033799350265;-1.347215160756839;-0.350691921931485;-1.0846668463283546
-0.144450604646013;0.06378824896677915;-0.3561816990235642;-0.47869850806250686;-0.8235437167667307;0.3454024951068306;0.11087381071908409;-0.34366127468578633;0.8093713198811879;0.7834368450033405;0.48198131572541303;-1.0189690017881403;0.692567888611764;-0.6630357407136145;-0.3402913401065211;0.06922589040052057;-0.5848548407321833;0.15479752543772204;0.06635687359523793;-0.18326692846509426;0.7420305613960683;-0.5238621920589445;-0.8624254731258872;-0.11145233788017977;0.9570018399271799;-0.38146990383042845
0.8586866209490991;0.14333191684435753;0.9709578012815664;-0.29325771069016027;-0.6185781309090295;0.895737272662299;0.6400652533012362;-0.9402071764009029;0.3131361802419048;-0.09040271629457357;1.5269725514109602;0.44178311458465636;-0.12161421900676658;-0.14820125387296826;0.5906704133442091;0.6875711595501636;-0.7211990609312294;-0.3951117540123429;0.2113015506477316;0.10664828886198856;-0.512353080655763;0.6552488743653845;-0.022657317006658195;-0.29142715588779466;0.16770319107199694;-0.3584167356905024
-0.227320279063236;-0.2815175348758832;0.18558347492274432;-0.7792509761133092;-0.72316634342407;-1.3213504620624992;0.6179558892208656;-0.5083126924442612;-0.25239213503875507;-0.7908329257934243;-0.3064708187006295;-0.5281401049229454;-0.4831066721189041;-0.42046438326983837;-1.1070281376529076;-0.6789138231257381;-0.030723390306853112;0.2653541975678483;-1.3596237793988302;0.35205623456393986;1.217549821324019;-0.7853705085269577;0.2130596994585632;-1.1026791147411719;-1.7447180525325328;0.7922807267967757
-3.6009251143030845;-0.20125731938899558;-1.02104870927345;-1.0565802026578792;-0.9184430011655588;0.7020219635433079;-0.2633806647881462;-0.6742643395143137;-0.035823946327675285;0.4504942644909968;-0.2759858122382937;0.6452739029412078;-0.9399453851923697;0.8347931651702453;0.8475267247290977;0.784388886130738;-1.1575282339142936;-0.04000315610909568;0.6263067321228595;0.41468617263468;0.5829297651608583;-0.01032838960071247;0.6047958599787285;-0.6696985732576233;-0.2997189643260173;-0.7803882334121157
-4.431173579266251;-0.3527707391161433;0.5134215775240435;-0.794098721682744;0.12540718537141954;-1.0257411808597687;-0.8712540665497382;0.19974777783141895;-1.5041848755097256;-0.5464542741249988;-1.3097776163600885;0.25873503456856606;-0.1370195295300112;-0.32026786001998064;-0.37263686085253067;-0.42346957680532266;-1.1963747313134372;0.3351291441388678;-0.20139116787334815;0.09264671276889348;0.059174740939657536;-1.1959762411197314;-0.041128667331718466;-1.0859435135921314;-1.6362385544503786;0.37176820723021453
-3.591449933725023;-0.06383648585522285;-0.22983306281549973;0.49281565528331345;-0.2516420448103585;-0.6294528788701114;-0.18352190599877288;-0.28538651401519116;0.7139816150261268;0.5337229818510584;-0.6378812825436813;-0.03721632105485557;-0.662930547511127;0.8523849707941241;0.7539663496725394;0.813370997433501;-0.15533366562762693;0.18485427313626257;-0.18893457532923563;0.1987198375333377;-0.9569253990289374;-0.3110079628256907;-0.2828711734644941;0.2796750594023592;0.9624676046469769;-0.12872999245068534
-0.7983917663962459;-0.03408376845585191;0.2032342603796311;-0.12844949348182214;0.12533306516109538;-0.752207919713388;0.42279556412570674;0.17426354526766266;0.5370168667318654;-0.22669692922494566;-0.1578475258181386;-0.6402077757235918;-0.30105388988664616;-0.764550028836432;0.5061803179354633;-0.31113714851062885;0.47908344285425725;-0.6599768223355152;0.8871666089751752;-0.8014470774736595;-0.738242790003329;-0.11433867580976291;0.7829144531351988;-0.775020437423889;-0.6677937830705594;0.5989892981658422
0.422342414049956;-0.1405176219669217;0.442959068087668;-1.064996133753581;-0.0011887524272544976;-0.5724990232580288;0.11404099570462037;-0.430433441194907;-0.7365385717815501;-0.9268844309735712;0.34683051374341844;-0.8438714407560549;-0.589086795354429;0.392625148854967;-0.736461457521607;-0.8780500293901913;0.6764220129881602;-1.0877719655265907;-0.5609316369987055;0.7474378836778752;-0.9553812121702613;-0.3966556205504843;0.5532934970929482;-0.4717442426712098;-0.36276575986838244;0.876511488080932
-0.8065499126139621;-0.3068368482225403;-0.7179790649066153;0.14133689305922265;-0.7069847025331032;-0.3281042016082986;0.9028621855416853;-0.45086267569656935;-0.2685801328726836;0.39470977665711926;0.48698649854296794;0.5236409099138392;-0.836762201986699;-0.23122407707113207;-0.33839786670439875;0.7133546770363939;0.40521428724425734;-0.18072666533967066;0.4481085502847137;0.41321996784576615;0.07046603128262065;-0.422715637539056;0.36219209622599763;0.4930304691039695;-0.6898698171372328;-0.7234617973570205
-5.2046735792662515;-1.0062019318238442;-0.9928300552470702;-0.247835043750705;-0.2577406811401876;-0.8308193181512851;-1.188920239174528;0.2654560337000631;-0.38065015562079;-0.8021176332847788;-0.05064922511746609;-1.2936354950475124;0.014232334727239395;0.13870556111834578;-1.07279316045385;0.032843219319231245;0.00891451386933594;-0.44088640325257483;-1.1707482254057298;-0.35494683377595454;-1.009447318112345;0.08966549286888223;-0.21564161926044317;-0.9331923643733834;-0.13657708856040984;-0.09640319573525137
-0.5362242314093146;-1.0240849703760244;-0.7799151614137844;-0.175322216595709;0.004113967066542521;0.02868331256327873;0.20593669907786807;0.2194029618814025;-1.5769602103190699;-1.7277883509421856;0.18318680140368301;0.30147233332991696;0.6618232441459784;-1.5105365424659656;-0.8437110997270796;-0.8488420670832525;-0.7152970414168559;-0.7050648223195075;-0.08322938578122738;-0.991118371343278;-0.11193773952467051;-0.6448546464892193;-1.084357107445307;-0.21398974604196275;-0.8899377858597359;0.5631744023626962
0.22015729012372398;-0.5236800471171115;-1.4015256270139875;0.5408218215885782;-0.18323680118633934;-0.28990979679597323;-1.619215010126168;-0.49287363677212526;-0.35960446817042774;-0.6437100917012142;0.22910572609110635;0.29302700273454335;1.199101912682539;0.8957033289760745;-0.0615280588638882;-1.4856182259414885;-0.27325922736425445;0.16192064165424977;-0.40884977971950626;-0.2807804460555508;0.35337141905497504;-0.7069814494047137;-0.9160885648384861;0.11199273598995377;0.10419110136046972;0.6261341948308985
-0.46893636323258214;-0.24513165274627524;-0.11034099256304948;0.40123524747237166;1.2475643531567668;-0.31305899575676815;0.8437717536200241;-1.453207315109455;-0.9363097704934887;-1.149108472266477;-0.8160377691871857;-0.9559527245474067;0.391480731968218;-0.7731098790554567;-0.894913967816687;-0.35455353006470985;0.47043604315089166;-1.4016755002048367;-0.7372056522551463;0.5322349463737984;0.8633954872543304;0.4585733267352484;-1.1060770094470285;-0.5260875801137903;-0.5307121271719778;-1.1284791259012226
-4.036636705042232;0.4557099419773191;-0.8395698772483399;-1.1044808952621428;0.40936387129851387;0.5267028732869924;-0.4999491618741179;-0.0029564787894521185;-0.49641626541325606;-0.035101433121696266;0.5369171824279805;-0.370367680681795;-0.22784330137396214;-0.6012766387479455;0.32500306589293587;0.13312333629270287;0.3192584509390514;-0.10008078997349751;-0.2710369937128296;-0.01576083236378327;0.0563694242699;-0.6058000657306857;-0.7640837139501194;-0.6484002278113373;-1.0288521074030752;0.6690328270907876
0.14367686769582252;0.042505352772648886;-0.20990311159584787;-0.4972832811305989;-1.1549391412380872;-0.19938407652738774;-0.23498403455301559;-0.27654648304012974;-1.006343324715552;-0.9427779723834487;0.48500489107733175;0.4084521638345453;0.17304364643073372;-0.7212809898466928;-0.034112055239958715;-0.8203661875336538;0.6929534263552716;-0.08848895150135712;-0.20985771812257656;-0.7080512611045267;1.0158791792894812;-1.3202162752179156;0.1040412765006375;-0.5720211606638256;-0.02601991920645233;-0.21258190238816846
-4.220373579266251;-0.5729301349854314;-0.7142314128483234;-1.088071669311826;0.5061063956392285;-0.8566144322593418;-0.4677789752820879;-1.0297067449539297;-0.7490178057382629;-0.7537498479029993;0.5525935810658261;-0.4292550364855225;-0.14674247498287513;-1.4554538865924591;-1.2971123286155424;-0.3271354767582209;-0.9305090297260042;-1.2455190354273222;-0.03825613520678828;-0.39852479937839125;0.23199950667667682;-0.09678355220881246;-1.3139981238754381;-1.632890101790926;-0.21575374552969498;0.17073534047679362
